url,header,release time,article content,formatted date,neg,neu,pos,compound
https://www.reuters.com/article/us-daimler-volvo-truck-fuelcells/daimler-teams-up-with-volvo-trucks-in-fuel-cell-venture-idUSKBN2230T7,['Daimler teams up with Volvo Trucks in fuel cell venture'],"['April 21, 2020 /  7:27 AM / 17 days ago']","['FRANKFURT (Reuters) - Daimler and Volvo Trucks have agreed to join forces to develop, produce and sell fuel cell systems for heavy-duty vehicles, in a sign that the coronavirus crisis is accelerating consolidation. ', 'Global car and truck makers are exploring ways to share costs on new technologies as customers shun showrooms in areas hit by the coronavirus pandemic lockdowns, denting profits. ', '“The common goal is for both companies to offer heavy-duty vehicles with fuel cells for demanding long-haul applications in series production in the second half of the decade,” Daimler (', ') and Volvo (', ') said on Tuesday. ', 'The joint venture agreed by the two companies will operate as an independent and autonomous entity, with Daimler Truck AG and the Volvo Group continuing to be competitors in all other areas of business, they said in a joint statement. ', '“Joining forces will decrease development costs for both companies and accelerate the market introduction of fuel cell systems in products used for heavy-duty transport and demanding long-haul applications,” the companies said. ', 'Volvo will acquire 50% in the joint venture for around 0.6 billion euros, they added. Both companies will invest a nine-digit amount each into developing the fuel cell system. ', '“We want to establish a company that serves not just the sharehoders but the entire industry,” Daimler Trucks CEO Martin Daum said in a call to discuss the deal. ', 'Upon being asked whether the corona pandemic had forced the two truck makers to explore the alliance, Volvo chief executive Martin Lundstedt said, “The coronavirus convinced us even more.”  ', 'Auto supplier Robert Bosch earlier this year announced plans to start mass production of fuel cells starting in 2022 and Hyundai has started rolling out a fleet of fuel cell strucks in Europe this year. ', 'Daimler and Volvo’s fuel cell alliance is open to other members joining, Daum and Lundstedt said on call to discuss the alliance.  ', 'Daimler Trucks will bring together all of Daimler’s fuel cell activities in a new fuel cell unit, including those of Mercedes-Benz Fuel Cell GmbH. Automotive and non-automotive usage are also part of the new joint venture’s scope. ', 'The preliminary agreement between the two companies is non-binding, with a final deal expected by the third quarter and closing before the end of 2020, the companies said. ', 'Reporting by Edward Taylor; Editing by Michelle Martin, Alexander Smith and Louise Heavens']",2020-04-21 07:27:00,0.023,0.935,0.042,0.7003
https://www.reuters.com/article/us-volvo-results/swedens-volvo-hit-by-cancelled-orders-as-pandemic-creates-new-normal-idUSKCN2250ID,"[""Sweden's Volvo hit by cancelled orders as pandemic creates 'new normal'""]","['April 23, 2020 /  5:41 AM / 17 days ago']","['STOCKHOLM (Reuters) - Sweden’s AB Volvo (', ') on Thursday warned of stalling truck orders and a challenging adjustment to a “new normal” of feebler demand after reporting a smaller-than-expected fall in quarterly operating earnings helped by service sales. ', 'The rival to Germany’s Daimler (', ') and Volkswagen subsidiary Traton (', ') said its net order intake had turned negative since the end of March as customers rushed to cancel planned truck purchases due to the coronavirus pandemic. ', 'The Gothenburg-based manufacturer last suffered a demand downturn on a similar scale during the 2008 global financial crisis when cancellations outpaced new orders for a full quarter. Volvo shares fell 6.65% by 0850 GMT. ', 'Already facing a cyclical slowdown before the outbreak brought markets and production to a halt in Europe and North America last month, the slump is set to test Volvo which in the past has struggled to handle violent swings in demand. ', '“In the coming quarters, it will be challenging to reduce costs with the same speed and magnitude as revenues are decreasing,” CEO Martin Lundstedt said in a statement, adding he expected demand for services to suffer too. ', 'Adjusted operating profit at the maker of trucks, construction equipment, buses and engines fell to 7.1 billion Swedish crowns ($704 million) from 12.7 billion but topped the 6 billion expected by analysts, Refinitiv Eikon estimates showed. ', 'Volvo last month shelved plans for an extra shareholder payout though it said on Thursday it still intended to pay its ordinary dividend for 2019. ', 'One of Sweden’s biggest private sector employers with a global workforce of 100,000, the company said it aimed to “cautiously restart” manufacturing in Europe, North America and Brazil at low levels at the end of April and beginning of May. ', '“Everyone is struggling with what the ramp-up and new normal will look like,” Lundstedt said in a conference call. ', '“Our current estimate is that the gradual return will be slow and activities in the Volvo group need to be adjusted.” ', 'While factories may be stirring back to life, uncertainty lingers as to how much demand will be there to meet the output. ', 'Order intake of its trucks under brands such as Mack and Renault as well as its own name fell 16% in the first quarter but Volvo warned the decline had been 75% in March versus February and net negative since then.  ', 'Volvo, which in January saw the market falling by just under 15% in Europe and by nearly 30% in North America this year, said it was now not meaningful to try to forecast. ', '“It was rather expected that they wouldn’t give forecasts ... since uncertainty is so big and visibility almost none,” Handelsbanken Capital Markets analyst Hampus Engellau said. ', 'Reporting by Niklas Pollard; additional reporting by Helena Soderpalm; editing by Jason Neely and Keith Weir']",2020-04-23 05:41:00,0.098,0.885,0.018,-0.9848
https://www.reuters.com/article/us-health-coronavirus-volvo-factoriesvol/volvo-cars-to-restart-production-in-sweden-next-week-idUSKBN21Z0TI,['Volvo Cars to restart production in Sweden next week'],"['April 17, 2020 /  7:03 AM / 22 days ago']","['FRANKFURT (Reuters) - Volvo Cars will reopen its Torslanda factory and offices in Sweden next week after overhauling its production processes to help prevent coronavirus infections, following a three week shutdown caused by the pandemic, the carmaker said on Friday. ', 'Volvo’s factory in Ghent, Belgium, will reopen on 20 April, but at reduced production output and the carmaker plans to reopen its South Carolina plant in the United States on Monday 11 May after adapting sanitation and cleaning routines. ', '“We have introduced new health measures. We will work with gloves and masks in the areas where we come too close. The production rate will depend on the market. We can produce at full speed, but this depends on the orders,” Chief Executive Hakan Samuelsson told Reuters.  ', 'The Swedish carmaker, which is owned by China’s Geely [GEELY.UL], has a good order intake, but three weeks’ worth of production has been lost, Samuelsson said.  ', 'Because the European economy has ground to a halt, Volvo will continue to make use of shortened working hours, Samuelsson added.  ', 'In Sweden, the layout in all meeting rooms, office spaces and restaurants has been adjusted to allow for social distancing, ensuring that desks are spaced out and limiting the number of people allowed in meeting rooms and restaurants. ', 'Employees in Sweden can also take voluntary temperature tests and measure their blood oxygen levels. Office workers in other markets will continue to follow local guidelines. ', 'The engine plant in Skoevde, Sweden, and the body component manufacturing site in Olofstroem, Sweden will continue to plan their production on a weekly basis and adapt according to needs in the other plants, Volvo said.     ', 'Reporting by Edward Taylor; Editing by Michelle Martin']",2020-04-17 07:03:00,0.01,0.925,0.065,0.9231
https://www.reuters.com/article/us-volvo-daimler-fuelcells/volvo-and-daimler-tie-up-to-develop-fuel-cell-for-trucks-idUSKBN2230NW,['Volvo and Daimler tie up to develop fuel cell for trucks'],"['April 21, 2020 /  6:25 AM / 19 days ago']","['STOCKHOLM (Reuters) - Swedish truck maker Volvo (', ') said on Tuesday it had signed a deal with German rival Daimler (', ') to set up a joint venture to develop and produce fuel cell systems for heavy-duty vehicles. ', 'Daimler will consolidate all its current fuel cell activities in the joint venture. Volvo said in a statement it will acquire 50% in the joint venture for the sum of approximately 600 million euros ($650.34 million) on a cash and debt free basis. ', 'The deal was preliminary and non-binding it added. ', 'Reporting by Simon Johnson; editing by Niklas Pollard']",2020-04-21 06:25:00,0.025,0.942,0.033,0.2023
https://www.reuters.com/article/daimler-volvo-truck-fuelcells/daimler-volvo-trucks-unveil-fuel-cell-alliance-idUSFWN2C81KX,"['Daimler, Volvo Trucks unveil fuel cell alliance']","['April 21, 2020 /  6:27 AM / 19 days ago']","['FRANKFURT, April 21 (Reuters) - Daimler on Tuesday signed a preliminary non-binding agreement with Volvo to develop, produce and commercialize fuel cell systems for heavy-duty vehicles. ', 'Daimler will consolidate all of its current fuel cell activities in the joint venture. The Volvo Group will acquire 50% in the joint venture for the sum of approximately 0.6 billion euros, the companies said in a joint release. ', 'The joint venture will operate as an independent and autonomous entity, with Daimler Truck AG and the Volvo Group continuing to be competitors in all other areas of business, the companies said. ', 'Reporting by Edward Taylor\nEditing by Michelle Martin']",2020-04-21 06:27:00,0.0,0.97,0.03,0.4939
https://www.reuters.com/article/us-daimler-volvo-truck-fuelcells/daimler-teams-up-with-volvo-trucks-in-fuel-cell-venture-idUSKBN2230T7,['Daimler teams up with Volvo Trucks in fuel cell venture'],"['April 21, 2020 /  7:27 AM / 18 days ago']","['FRANKFURT (Reuters) - Daimler and Volvo Trucks have agreed to join forces to develop, produce and sell fuel cell systems for heavy-duty vehicles, in a sign that the coronavirus crisis is accelerating consolidation. ', 'Global car and truck makers are exploring ways to share costs on new technologies as customers shun showrooms in areas hit by the coronavirus pandemic lockdowns, denting profits. ', '“The common goal is for both companies to offer heavy-duty vehicles with fuel cells for demanding long-haul applications in series production in the second half of the decade,” Daimler (', ') and Volvo (', ') said on Tuesday. ', 'The joint venture agreed by the two companies will operate as an independent and autonomous entity, with Daimler Truck AG and the Volvo Group continuing to be competitors in all other areas of business, they said in a joint statement. ', '“Joining forces will decrease development costs for both companies and accelerate the market introduction of fuel cell systems in products used for heavy-duty transport and demanding long-haul applications,” the companies said. ', 'Volvo will acquire 50% in the joint venture for around 0.6 billion euros, they added. Both companies will invest a nine-digit amount each into developing the fuel cell system. ', '“We want to establish a company that serves not just the sharehoders but the entire industry,” Daimler Trucks CEO Martin Daum said in a call to discuss the deal. ', 'Upon being asked whether the corona pandemic had forced the two truck makers to explore the alliance, Volvo chief executive Martin Lundstedt said, “The coronavirus convinced us even more.”  ', 'Auto supplier Robert Bosch earlier this year announced plans to start mass production of fuel cells starting in 2022 and Hyundai has started rolling out a fleet of fuel cell strucks in Europe this year. ', 'Daimler and Volvo’s fuel cell alliance is open to other members joining, Daum and Lundstedt said on call to discuss the alliance.  ', 'Daimler Trucks will bring together all of Daimler’s fuel cell activities in a new fuel cell unit, including those of Mercedes-Benz Fuel Cell GmbH. Automotive and non-automotive usage are also part of the new joint venture’s scope. ', 'The preliminary agreement between the two companies is non-binding, with a final deal expected by the third quarter and closing before the end of 2020, the companies said. ', 'Reporting by Edward Taylor; Editing by Michelle Martin, Alexander Smith and Louise Heavens']",2020-04-21 07:27:00,0.023,0.935,0.042,0.7003
https://www.reuters.com/article/volvo-results/truck-maker-volvo-q1-profit-falls-less-than-expected-idUSL8N2C8226,['Truck maker Volvo Q1 profit falls less than expected'],"['April 23, 2020 /  5:31 AM / 17 days ago']","['STOCKHOLM, April 23 (Reuters) - Swedish truck maker AB Volvo reported a smaller-than-expected fall in first-quarter operating earnings on Thursday but warned its net order intake of trucks had been negative since the end of March as customers cancelled planned purchases due to the pandemic. ', 'Adjusted operating profit at the maker of trucks, construction equipment, buses and engines fell to 7.1 billion Swedish crowns ($704 million) from a year-ago 12.7 billion to come in above analysts’ mean forecast of 6.0 billion, according to Refinitiv estimates. ($1 = 10.0825 Swedish crowns) (Reporting by Niklas Pollard; editing by Johannes Hellstrom)']",2020-04-23 05:31:00,0.097,0.866,0.037,-0.7469
https://www.reuters.com/article/us-daimler-volvo-truck-fuelcells/daimler-teams-up-with-volvo-trucks-in-fuel-cell-venture-idUSKBN2230T7,['Daimler teams up with Volvo Trucks in fuel cell venture'],"['April 21, 2020 /  7:27 AM / 21 days ago']","['FRANKFURT (Reuters) - Daimler and Volvo Trucks have agreed to join forces to develop, produce and sell fuel cell systems for heavy-duty vehicles, in a sign that the coronavirus crisis is accelerating consolidation. ', 'Global car and truck makers are exploring ways to share costs on new technologies as customers shun showrooms in areas hit by the coronavirus pandemic lockdowns, denting profits. ', '“The common goal is for both companies to offer heavy-duty vehicles with fuel cells for demanding long-haul applications in series production in the second half of the decade,” Daimler (', ') and Volvo (', ') said on Tuesday. ', 'The joint venture agreed by the two companies will operate as an independent and autonomous entity, with Daimler Truck AG and the Volvo Group continuing to be competitors in all other areas of business, they said in a joint statement. ', '“Joining forces will decrease development costs for both companies and accelerate the market introduction of fuel cell systems in products used for heavy-duty transport and demanding long-haul applications,” the companies said. ', 'Volvo will acquire 50% in the joint venture for around 0.6 billion euros, they added. Both companies will invest a nine-digit amount each into developing the fuel cell system. ', '“We want to establish a company that serves not just the sharehoders but the entire industry,” Daimler Trucks CEO Martin Daum said in a call to discuss the deal. ', 'Upon being asked whether the corona pandemic had forced the two truck makers to explore the alliance, Volvo chief executive Martin Lundstedt said, “The coronavirus convinced us even more.”  ', 'Auto supplier Robert Bosch earlier this year announced plans to start mass production of fuel cells starting in 2022 and Hyundai has started rolling out a fleet of fuel cell strucks in Europe this year. ', 'Daimler and Volvo’s fuel cell alliance is open to other members joining, Daum and Lundstedt said on call to discuss the alliance.  ', 'Daimler Trucks will bring together all of Daimler’s fuel cell activities in a new fuel cell unit, including those of Mercedes-Benz Fuel Cell GmbH. Automotive and non-automotive usage are also part of the new joint venture’s scope. ', 'The preliminary agreement between the two companies is non-binding, with a final deal expected by the third quarter and closing before the end of 2020, the companies said. ', 'Reporting by Edward Taylor; Editing by Michelle Martin, Alexander Smith and Louise Heavens']",2020-04-21 07:27:00,0.023,0.935,0.042,0.7003
https://www.reuters.com/article/us-volvo-results/swedens-volvo-hit-by-cancelled-orders-as-pandemic-creates-new-normal-idUSKCN2250ID,"[""Sweden's Volvo hit by cancelled orders as pandemic creates 'new normal'""]","['April 23, 2020 /  5:41 AM / 19 days ago']","['STOCKHOLM (Reuters) - Sweden’s AB Volvo (', ') on Thursday warned of stalling truck orders and a challenging adjustment to a “new normal” of feebler demand after reporting a smaller-than-expected fall in quarterly operating earnings helped by service sales. ', 'The rival to Germany’s Daimler (', ') and Volkswagen subsidiary Traton (', ') said its net order intake had turned negative since the end of March as customers rushed to cancel planned truck purchases due to the coronavirus pandemic. ', 'The Gothenburg-based manufacturer last suffered a demand downturn on a similar scale during the 2008 global financial crisis when cancellations outpaced new orders for a full quarter. Volvo shares fell 6.65% by 0850 GMT. ', 'Already facing a cyclical slowdown before the outbreak brought markets and production to a halt in Europe and North America last month, the slump is set to test Volvo which in the past has struggled to handle violent swings in demand. ', '“In the coming quarters, it will be challenging to reduce costs with the same speed and magnitude as revenues are decreasing,” CEO Martin Lundstedt said in a statement, adding he expected demand for services to suffer too. ', 'Adjusted operating profit at the maker of trucks, construction equipment, buses and engines fell to 7.1 billion Swedish crowns ($704 million) from 12.7 billion but topped the 6 billion expected by analysts, Refinitiv Eikon estimates showed. ', 'Volvo last month shelved plans for an extra shareholder payout though it said on Thursday it still intended to pay its ordinary dividend for 2019. ', 'One of Sweden’s biggest private sector employers with a global workforce of 100,000, the company said it aimed to “cautiously restart” manufacturing in Europe, North America and Brazil at low levels at the end of April and beginning of May. ', '“Everyone is struggling with what the ramp-up and new normal will look like,” Lundstedt said in a conference call. ', '“Our current estimate is that the gradual return will be slow and activities in the Volvo group need to be adjusted.” ', 'While factories may be stirring back to life, uncertainty lingers as to how much demand will be there to meet the output. ', 'Order intake of its trucks under brands such as Mack and Renault as well as its own name fell 16% in the first quarter but Volvo warned the decline had been 75% in March versus February and net negative since then.  ', 'Volvo, which in January saw the market falling by just under 15% in Europe and by nearly 30% in North America this year, said it was now not meaningful to try to forecast. ', '“It was rather expected that they wouldn’t give forecasts ... since uncertainty is so big and visibility almost none,” Handelsbanken Capital Markets analyst Hampus Engellau said. ', 'Reporting by Niklas Pollard; additional reporting by Helena Soderpalm; editing by Jason Neely and Keith Weir']",2020-04-23 05:41:00,0.098,0.885,0.018,-0.9848
https://www.reuters.com/article/volvo-results/truck-maker-volvo-q1-profit-falls-less-than-expected-idUSL8N2C8226,['Truck maker Volvo Q1 profit falls less than expected'],"['April 23, 2020 /  5:31 AM / 19 days ago']","['STOCKHOLM, April 23 (Reuters) - Swedish truck maker AB Volvo reported a smaller-than-expected fall in first-quarter operating earnings on Thursday but warned its net order intake of trucks had been negative since the end of March as customers cancelled planned purchases due to the pandemic. ', 'Adjusted operating profit at the maker of trucks, construction equipment, buses and engines fell to 7.1 billion Swedish crowns ($704 million) from a year-ago 12.7 billion to come in above analysts’ mean forecast of 6.0 billion, according to Refinitiv estimates. ($1 = 10.0825 Swedish crowns) (Reporting by Niklas Pollard; editing by Johannes Hellstrom)']",2020-04-23 05:31:00,0.097,0.866,0.037,-0.7469
https://www.reuters.com/article/us-health-coronavirus-volvo-factoriesvol/volvo-cars-to-restart-production-in-sweden-next-week-idUSKBN21Z0TI,['Volvo Cars to restart production in Sweden next week'],"['April 17, 2020 /  7:03 AM / 25 days ago']","['FRANKFURT (Reuters) - Volvo Cars will reopen its Torslanda factory and offices in Sweden next week after overhauling its production processes to help prevent coronavirus infections, following a three week shutdown caused by the pandemic, the carmaker said on Friday. ', 'Volvo’s factory in Ghent, Belgium, will reopen on 20 April, but at reduced production output and the carmaker plans to reopen its South Carolina plant in the United States on Monday 11 May after adapting sanitation and cleaning routines. ', '“We have introduced new health measures. We will work with gloves and masks in the areas where we come too close. The production rate will depend on the market. We can produce at full speed, but this depends on the orders,” Chief Executive Hakan Samuelsson told Reuters.  ', 'The Swedish carmaker, which is owned by China’s Geely [GEELY.UL], has a good order intake, but three weeks’ worth of production has been lost, Samuelsson said.  ', 'Because the European economy has ground to a halt, Volvo will continue to make use of shortened working hours, Samuelsson added.  ', 'In Sweden, the layout in all meeting rooms, office spaces and restaurants has been adjusted to allow for social distancing, ensuring that desks are spaced out and limiting the number of people allowed in meeting rooms and restaurants. ', 'Employees in Sweden can also take voluntary temperature tests and measure their blood oxygen levels. Office workers in other markets will continue to follow local guidelines. ', 'The engine plant in Skoevde, Sweden, and the body component manufacturing site in Olofstroem, Sweden will continue to plan their production on a weekly basis and adapt according to needs in the other plants, Volvo said.     ', 'Reporting by Edward Taylor; Editing by Michelle Martin']",2020-04-17 07:03:00,0.01,0.925,0.065,0.9231
https://www.reuters.com/article/us-volvo-daimler-fuelcells/volvo-and-daimler-tie-up-to-develop-fuel-cell-for-trucks-idUSKBN2230NW,['Volvo and Daimler tie up to develop fuel cell for trucks'],"['April 21, 2020 /  6:25 AM / 21 days ago']","['STOCKHOLM (Reuters) - Swedish truck maker Volvo (', ') said on Tuesday it had signed a deal with German rival Daimler (', ') to set up a joint venture to develop and produce fuel cell systems for heavy-duty vehicles. ', 'Daimler will consolidate all its current fuel cell activities in the joint venture. Volvo said in a statement it will acquire 50% in the joint venture for the sum of approximately 600 million euros ($650.34 million) on a cash and debt free basis. ', 'The deal was preliminary and non-binding it added. ', 'Reporting by Simon Johnson; editing by Niklas Pollard']",2020-04-21 06:25:00,0.025,0.942,0.033,0.2023
https://www.reuters.com/article/daimler-volvo-truck-fuelcells/daimler-volvo-trucks-unveil-fuel-cell-alliance-idUSFWN2C81KX,"['Daimler, Volvo Trucks unveil fuel cell alliance']","['April 21, 2020 /  6:27 AM / 21 days ago']","['FRANKFURT, April 21 (Reuters) - Daimler on Tuesday signed a preliminary non-binding agreement with Volvo to develop, produce and commercialize fuel cell systems for heavy-duty vehicles. ', 'Daimler will consolidate all of its current fuel cell activities in the joint venture. The Volvo Group will acquire 50% in the joint venture for the sum of approximately 0.6 billion euros, the companies said in a joint release. ', 'The joint venture will operate as an independent and autonomous entity, with Daimler Truck AG and the Volvo Group continuing to be competitors in all other areas of business, the companies said. ', 'Reporting by Edward Taylor\nEditing by Michelle Martin']",2020-04-21 06:27:00,0.0,0.97,0.03,0.4939
https://www.reuters.com/article/us-volvo-daimler-fuelcells/volvo-and-daimler-tie-up-to-develop-fuel-cell-for-trucks-idUSKBN2230NW,['Volvo and Daimler tie up to develop fuel cell for trucks'],"['April 21, 2020 /  6:25 AM / 24 days ago']","['STOCKHOLM (Reuters) - Swedish truck maker Volvo (', ') said on Tuesday it had signed a deal with German rival Daimler (', ') to set up a joint venture to develop and produce fuel cell systems for heavy-duty vehicles. ', 'Daimler will consolidate all its current fuel cell activities in the joint venture. Volvo said in a statement it will acquire 50% in the joint venture for the sum of approximately 600 million euros ($650.34 million) on a cash and debt free basis. ', 'The deal was preliminary and non-binding it added. ', 'Reporting by Simon Johnson; editing by Niklas Pollard']",2020-04-21 06:25:00,0.025,0.942,0.033,0.2023
https://www.reuters.com/article/volvo-results/truck-maker-volvo-q1-profit-falls-less-than-expected-idUSL8N2C8226,['Truck maker Volvo Q1 profit falls less than expected'],"['April 23, 2020 /  5:31 AM / 22 days ago']","['STOCKHOLM, April 23 (Reuters) - Swedish truck maker AB Volvo reported a smaller-than-expected fall in first-quarter operating earnings on Thursday but warned its net order intake of trucks had been negative since the end of March as customers cancelled planned purchases due to the pandemic. ', 'Adjusted operating profit at the maker of trucks, construction equipment, buses and engines fell to 7.1 billion Swedish crowns ($704 million) from a year-ago 12.7 billion to come in above analysts’ mean forecast of 6.0 billion, according to Refinitiv estimates. ($1 = 10.0825 Swedish crowns) (Reporting by Niklas Pollard; editing by Johannes Hellstrom)']",2020-04-23 05:31:00,0.097,0.866,0.037,-0.7469
https://www.reuters.com/article/us-health-coronavirus-volvo-dividend/truck-maker-volvo-ditches-dividend-payment-amid-covid-19-crisis-idUSKBN22O2JM,['Truck maker Volvo ditches dividend payment amid COVID-19 crisis'],"['May 12, 2020 /  4:31 PM / 3 days ago']","['(Reuters) - Swedish truck maker Volvo (', ') will withdraw its proposed dividend for 2019, it said on Tuesday, joining a slew of firms opting not to make payments to shareholders because of the coronavirus crisis. ', 'Volvo said its financial position was strong but the business environment internationally was uncertain. As a “precautionary measure”, it was appropriate not to pay a dividend, it added. ', '“The Board of Directors of AB Volvo has decided to withdraw the proposal to the Annual General Meeting for an ordinary dividend of SEK 5.50 per share and instead proposes that no dividend for 2019 will be paid,” it said in a statement. ', 'While Sweden has not gone into total lockdown, businesses have been hard hit, especially those dependent on the export market. ', 'Last month Volvo, a rival to Germany’s Daimler (', ') and Volkswagen subsidiary Traton (', '), warned of stalling truck orders and a weaker demand, though its first-quarter results were better than expected. ', 'Sweden’s government has launched a package of measures, including loans, guarantees and the partial payment of wages for workers put on short-time work by their employer, aiming to head off a spike in unemployment and to keep companies from going under during the crisis. ', 'But it has said that such money should only be available to companies that do not pay a dividend.  ', 'Volvo had already shelved plans for an extra shareholder payout. ', 'Reporting By Simon Johnson; Editing by Pravin Char']",2020-05-12 16:31:00,0.112,0.838,0.05,-0.9536
https://www.reuters.com/article/daimler-volvo-truck-fuelcells/daimler-volvo-trucks-unveil-fuel-cell-alliance-idUSFWN2C81KX,"['Daimler, Volvo Trucks unveil fuel cell alliance']","['April 21, 2020 /  6:27 AM / 24 days ago']","['FRANKFURT, April 21 (Reuters) - Daimler on Tuesday signed a preliminary non-binding agreement with Volvo to develop, produce and commercialize fuel cell systems for heavy-duty vehicles. ', 'Daimler will consolidate all of its current fuel cell activities in the joint venture. The Volvo Group will acquire 50% in the joint venture for the sum of approximately 0.6 billion euros, the companies said in a joint release. ', 'The joint venture will operate as an independent and autonomous entity, with Daimler Truck AG and the Volvo Group continuing to be competitors in all other areas of business, the companies said. ', 'Reporting by Edward Taylor\nEditing by Michelle Martin']",2020-04-21 06:27:00,0.0,0.97,0.03,0.4939
https://www.reuters.com/article/us-daimler-volvo-truck-fuelcells/daimler-teams-up-with-volvo-trucks-in-fuel-cell-venture-idUSKBN2230T7,['Daimler teams up with Volvo Trucks in fuel cell venture'],"['April 21, 2020 /  7:27 AM / 24 days ago']","['FRANKFURT (Reuters) - Daimler and Volvo Trucks have agreed to join forces to develop, produce and sell fuel cell systems for heavy-duty vehicles, in a sign that the coronavirus crisis is accelerating consolidation. ', 'Global car and truck makers are exploring ways to share costs on new technologies as customers shun showrooms in areas hit by the coronavirus pandemic lockdowns, denting profits. ', '“The common goal is for both companies to offer heavy-duty vehicles with fuel cells for demanding long-haul applications in series production in the second half of the decade,” Daimler (', ') and Volvo (', ') said on Tuesday. ', 'The joint venture agreed by the two companies will operate as an independent and autonomous entity, with Daimler Truck AG and the Volvo Group continuing to be competitors in all other areas of business, they said in a joint statement. ', '“Joining forces will decrease development costs for both companies and accelerate the market introduction of fuel cell systems in products used for heavy-duty transport and demanding long-haul applications,” the companies said. ', 'Volvo will acquire 50% in the joint venture for around 0.6 billion euros, they added. Both companies will invest a nine-digit amount each into developing the fuel cell system. ', '“We want to establish a company that serves not just the sharehoders but the entire industry,” Daimler Trucks CEO Martin Daum said in a call to discuss the deal. ', 'Upon being asked whether the corona pandemic had forced the two truck makers to explore the alliance, Volvo chief executive Martin Lundstedt said, “The coronavirus convinced us even more.”  ', 'Auto supplier Robert Bosch earlier this year announced plans to start mass production of fuel cells starting in 2022 and Hyundai has started rolling out a fleet of fuel cell strucks in Europe this year. ', 'Daimler and Volvo’s fuel cell alliance is open to other members joining, Daum and Lundstedt said on call to discuss the alliance.  ', 'Daimler Trucks will bring together all of Daimler’s fuel cell activities in a new fuel cell unit, including those of Mercedes-Benz Fuel Cell GmbH. Automotive and non-automotive usage are also part of the new joint venture’s scope. ', 'The preliminary agreement between the two companies is non-binding, with a final deal expected by the third quarter and closing before the end of 2020, the companies said. ', 'Reporting by Edward Taylor; Editing by Michelle Martin, Alexander Smith and Louise Heavens']",2020-04-21 07:27:00,0.023,0.935,0.042,0.7003
https://www.reuters.com/article/us-volvo-results/swedens-volvo-hit-by-cancelled-orders-as-pandemic-creates-new-normal-idUSKCN2250ID,"[""Sweden's Volvo hit by cancelled orders as pandemic creates 'new normal'""]","['April 23, 2020 /  5:41 AM / 22 days ago']","['STOCKHOLM (Reuters) - Sweden’s AB Volvo (', ') on Thursday warned of stalling truck orders and a challenging adjustment to a “new normal” of feebler demand after reporting a smaller-than-expected fall in quarterly operating earnings helped by service sales. ', 'The rival to Germany’s Daimler (', ') and Volkswagen subsidiary Traton (', ') said its net order intake had turned negative since the end of March as customers rushed to cancel planned truck purchases due to the coronavirus pandemic. ', 'The Gothenburg-based manufacturer last suffered a demand downturn on a similar scale during the 2008 global financial crisis when cancellations outpaced new orders for a full quarter. Volvo shares fell 6.65% by 0850 GMT. ', 'Already facing a cyclical slowdown before the outbreak brought markets and production to a halt in Europe and North America last month, the slump is set to test Volvo which in the past has struggled to handle violent swings in demand. ', '“In the coming quarters, it will be challenging to reduce costs with the same speed and magnitude as revenues are decreasing,” CEO Martin Lundstedt said in a statement, adding he expected demand for services to suffer too. ', 'Adjusted operating profit at the maker of trucks, construction equipment, buses and engines fell to 7.1 billion Swedish crowns ($704 million) from 12.7 billion but topped the 6 billion expected by analysts, Refinitiv Eikon estimates showed. ', 'Volvo last month shelved plans for an extra shareholder payout though it said on Thursday it still intended to pay its ordinary dividend for 2019. ', 'One of Sweden’s biggest private sector employers with a global workforce of 100,000, the company said it aimed to “cautiously restart” manufacturing in Europe, North America and Brazil at low levels at the end of April and beginning of May. ', '“Everyone is struggling with what the ramp-up and new normal will look like,” Lundstedt said in a conference call. ', '“Our current estimate is that the gradual return will be slow and activities in the Volvo group need to be adjusted.” ', 'While factories may be stirring back to life, uncertainty lingers as to how much demand will be there to meet the output. ', 'Order intake of its trucks under brands such as Mack and Renault as well as its own name fell 16% in the first quarter but Volvo warned the decline had been 75% in March versus February and net negative since then.  ', 'Volvo, which in January saw the market falling by just under 15% in Europe and by nearly 30% in North America this year, said it was now not meaningful to try to forecast. ', '“It was rather expected that they wouldn’t give forecasts ... since uncertainty is so big and visibility almost none,” Handelsbanken Capital Markets analyst Hampus Engellau said. ', 'Reporting by Niklas Pollard; additional reporting by Helena Soderpalm; editing by Jason Neely and Keith Weir']",2020-04-23 05:41:00,0.098,0.885,0.018,-0.9848
https://www.reuters.com/article/volvo-results/swedens-ab-volvo-unveils-bumper-payout-as-q4-profit-beats-forecast-idUSFWN29Y1CM,"[""Sweden's AB Volvo unveils bumper payout as Q4 profit beats forecast""]","['January 30, 2020 /  6:34 AM / in 4 months']","['STOCKHOLM, Jan 30 (Reuters) - Swedish truck maker AB Volvo reported a smaller-than-expected fall in fourth-quarter core earnings on Thursday and unveiled plans for a payout to shareholders that easily beat market expectations. ', 'Operating profit at the maker of trucks, construction equipment, buses and engines fell to 9.2 billion crowns ($969 million) from a year-ago adjusted 10.6 billion, beating an analysts’ mean forecast of 8.4 billion, according to Refinitiv estimates. ', '$1 = 9.4970 Swedish crowns\nReporting by Niklas Pollard; editing by Johannes Hellstrom']",2020-01-30 06:34:00,0.036,0.902,0.063,0.3182
