url,header,release time,article content,formatted date,neg_vader,neu_vader,pos_vader,compound_vader
https://www.reuters.com/article/us-health-coronavirus-fca/fiat-chrysler-peugeot-to-withhold-2019-dividend-payout-idUSKBN22P39S,"['Fiat Chrysler, Peugeot to withhold 2019 dividend payout']","['May 13, 2020 /  9:37 PM / 3 days ago']","['(Reuters) - Shares of Fiat Chrysler (', ') and Peugeot owner PSA (', ') were down on Thursday after the two carmakers said in a coordinated move that they would not pay their planned ordinary dividend on 2019 results. ', 'Fiat Chrysler (FCA) and PSA, which have entered into a binding merger agreement to create the world’s fourth largest carmaker, said in a joint statement on Wednesday that the decision was due to the impact of the COVID-19 pandemic.  ', 'By 0750 GMT FCA shares were down 1.3%, while PSA shares were down 2.4%. ', 'Shares in Exor (', '), FCA’s top shareholder, were down by 1.9% ', 'A 1.1 billion euro ($1.19 billion) ordinary dividend for both FCA and PSA was announced in December as part of the binding tie-up agreement between the two automakers. ', 'A source close to PSA said that the withdrawal of both ordinary dividends was a safety measure to protect cash reserves as much as possible and did not change the terms of the deal as both companies agreed to the same. ', 'The coronavirus pandemic has thrown the global auto industry into the worst tailspin since the 2008-09 financial crisis. Consumer demand for vehicles has plummeted as governments across Europe and the United States have enforced lockdowns.  ', 'FCA and PSA said on Wednesday that preparations for their planned 50-50 merger were “advancing well”, including with respect to antitrust and other regulatory filings. ', 'The closing of the deal is expected on schedule, before the end of the first quarter of next year, they said.  ', 'EU antitrust regulators will decide by June 17 whether to clear the FCA-PSA $50 billion merger, according to a European Commission filing on Monday.  ', 'Reporting by Arunima Kumar in Bengaluru, Giulio Piovaccari in Milan, additional reporting by Gilles Guillaume in Paris; Editing by Shailesh Kuber and Jane Merriman']",2020-05-13 21:37:00,0.029,0.859,0.112,0.9674
https://www.reuters.com/article/health-coronavirus-automakers-union/uaw-union-clears-way-for-u-s-factory-restart-after-fca-reveals-plans-idUSL1N2CN100,['UAW union clears way for U.S. factory restart after FCA reveals plans'],"['May 5, 2020 /  3:07 PM / 12 days ago']","['DETROIT, May 5 (Reuters) - The union that represents U.S. hourly workers at the Detroit automakers on Tuesday cleared the way for the companies to restart vehicle production amid the coronavirus pandemic after Fiat Chrysler Automobiles NV (FCA) said it expected to reopen its North American plants on May 18. ', '“We continue to advocate for as much testing as possible at the current time and eventually full-testing when available,” United Auto Workers union President Rory Gamble said in a statement. “As for the start date, the companies contractually make that decision and we all knew this day would come.” ', 'FCA said during its first-quarter earnings announcement that it expected to restart its North American operations on May 18. General Motors Co and Ford Motor Co have not announced restart dates, but the companies want to resume production so they can start bringing in much needed cash. (Reporting by Ben Klayman Editing by Chizu Nomiyama)']",2020-05-05 15:07:00,0.0,0.971,0.029,0.3716
https://www.reuters.com/article/us-health-coronavirus-fca-loan/italian-pm-conte-says-fiat-chrysler-entitled-to-seek-state-backed-loan-idUSKBN22S0TM,['Italian PM Conte says Fiat Chrysler entitled to seek state-backed loan'],"['May 16, 2020 /  6:34 PM / 5 days ago']","['MILAN (Reuters) - Italian Prime Minister Giuseppe Conte said on Saturday that Fiat Chrysler was entitled to apply for Italy’s state-backed loans because the automaker employs thousands of people in the country, even though its legal base is located abroad. ', 'The Italian-American group confirmed on Saturday its Italian unit was working with Rome to obtain state guarantees on a 6.3-billion-euro ($6.8 billion) loan facility designed to help Italy’s automotive industry, comprised of approximately 10,000 small and medium-size businesses.  ', 'The coronavirus outbreak, which has hit Italy especially hard, slammed the brakes on demand for new vehicles and forced automakers to halt most production, burning cash. ', 'Fiat Chrysler Automobiles NV (FCA) (', ') said in a statement that talks were ongoing with lender Intesa Sanpaolo (', ') for a three-year credit facility exclusively dedicated to the group’s activities in Italy.  ', 'Asked whether FCA, which has its legal headquarters in the Netherlands, could get a loan guaranteed by the Italian government, Conte said the group qualified. ', '“We’re not talking about the parent company, we’re talking about the group’s companies in Italy, which employ thousands of people,” the prime minister said.     ', 'FCA runs several plants and research and development centres in Italy, directly employing around 55,000 people.  ', 'In addition, over 200,000 people work in Italy’s 5,500 parts suppliers and 120,000 people in car dealers and service companies, with the automotive industry accounting for 6.2% of Italy’s domestic product, FCA said. ', 'News that FCA was asking the Italian government for liquidity support had raised criticism. ', 'The ruling party PD’s deputy president, Andrea Orlando, earlier on Saturday said on Twitter that if a company asked the Italian government for sizeable financing, it had to bring back its legal base to Italy. ', 'The scheme is part of emergency measures the Italian government is making available to the country’s businesses. It offers more than 400 billion euros’ worth of liquidity and bank loans to companies hit by the pandemic. ', 'FCA said the state-backed credit facility it is seeking will have “the sole purpose of providing operational support for payments to Italian suppliers to support their liquidity and, at the same, supporting the restart of production and investment at Italian plants.” ', 'The group has gradually restarted operations in Italy since the end of April.     ', 'Reporting by Giulio Piovaccari; additional reporting by Angelo Amante; editing by Alexandra Hudson and Leslie Adler']",2020-05-16 18:34:00,0.028,0.894,0.078,0.9546
https://www.reuters.com/article/us-health-coronavirus-fca/fiat-chrysler-peugeot-to-withhold-2019-dividend-payout-idUSKBN22P39S,"['Fiat Chrysler, Peugeot to withhold 2019 dividend payout']","['May 13, 2020 /  9:37 PM / 7 days ago']","['(Reuters) - Shares of Fiat Chrysler (', ') and Peugeot owner PSA (', ') were down on Thursday after the two carmakers said in a coordinated move that they would not pay their planned ordinary dividend on 2019 results. ', 'Fiat Chrysler (FCA) and PSA, which have entered into a binding merger agreement to create the world’s fourth largest carmaker, said in a joint statement on Wednesday that the decision was due to the impact of the COVID-19 pandemic.  ', 'By 0750 GMT FCA shares were down 1.3%, while PSA shares were down 2.4%. ', 'Shares in Exor (', '), FCA’s top shareholder, were down by 1.9% ', 'A 1.1 billion euro ($1.19 billion) ordinary dividend for both FCA and PSA was announced in December as part of the binding tie-up agreement between the two automakers. ', 'A source close to PSA said that the withdrawal of both ordinary dividends was a safety measure to protect cash reserves as much as possible and did not change the terms of the deal as both companies agreed to the same. ', 'The coronavirus pandemic has thrown the global auto industry into the worst tailspin since the 2008-09 financial crisis. Consumer demand for vehicles has plummeted as governments across Europe and the United States have enforced lockdowns.  ', 'FCA and PSA said on Wednesday that preparations for their planned 50-50 merger were “advancing well”, including with respect to antitrust and other regulatory filings. ', 'The closing of the deal is expected on schedule, before the end of the first quarter of next year, they said.  ', 'EU antitrust regulators will decide by June 17 whether to clear the FCA-PSA $50 billion merger, according to a European Commission filing on Monday.  ', 'Reporting by Arunima Kumar in Bengaluru, Giulio Piovaccari in Milan, additional reporting by Gilles Guillaume in Paris; Editing by Shailesh Kuber and Jane Merriman']",2020-05-13 21:37:00,0.029,0.859,0.112,0.9674
https://www.reuters.com/article/health-coronavirus-automakers-union/uaw-union-clears-way-for-u-s-factory-restart-after-fca-reveals-plans-idUSL1N2CN100,['UAW union clears way for U.S. factory restart after FCA reveals plans'],"['May 5, 2020 /  3:07 PM / 16 days ago']","['DETROIT, May 5 (Reuters) - The union that represents U.S. hourly workers at the Detroit automakers on Tuesday cleared the way for the companies to restart vehicle production amid the coronavirus pandemic after Fiat Chrysler Automobiles NV (FCA) said it expected to reopen its North American plants on May 18. ', '“We continue to advocate for as much testing as possible at the current time and eventually full-testing when available,” United Auto Workers union President Rory Gamble said in a statement. “As for the start date, the companies contractually make that decision and we all knew this day would come.” ', 'FCA said during its first-quarter earnings announcement that it expected to restart its North American operations on May 18. General Motors Co and Ford Motor Co have not announced restart dates, but the companies want to resume production so they can start bringing in much needed cash. (Reporting by Ben Klayman Editing by Chizu Nomiyama)']",2020-05-05 15:07:00,0.0,0.971,0.029,0.3716
https://www.reuters.com/article/us-health-coronavirus-fca-loan/fiat-chryslers-loan-request-raises-doubts-about-5-5-euro-billion-dividend-idUSKBN22V0Q2,"[""Fiat Chrysler's loan request raises doubts about 5.5 euro billion dividend""]","['May 19, 2020 /  6:55 AM / 2 days ago']","['ROME/MILAN (Reuters) - Italy could look into Fiat Chrysler’s (', ') planned 5.5 billion euro ($6 billion) payout as part of its merger with Peugeot after the Italian-American carmaker asked for a 6.3 billion euro state-backed loan, a senior government source said. ', 'The possible payment of such a large dividend at a time the coronavirus crisis has left cash-starved manufacturers pushing for government financial support has sparked criticism within the ruling coalition. ', '“In the talks with the group, the special dividend is not an item being discussed at the moment. But, if you ask me whether the government will set no conditions in the near future, I’d reply that it’s too early to say,” the government source told Reuters on Tuesday.  ', 'However, the dividend is a central element affecting the overall value of the complicated 50-50 merger deal and some analysts say it could still unravel if different conditions were imposed. ', 'Fiat Chrysler (FCA) said last week its Italian division was working with the government and lender Intesa Sanpaolo (', ') to obtain 80% state guarantees on a 6.3 billion euro three-year loan facility to help weather the pandemic. ', 'The loan would be part of more than 400 billion euros Italy is making available to businesses. To qualify, companies must agree not to pay dividends this year. ', 'Taking the loan would not legally bar FCA from distributing the extraordinary dividend as the payment is not expected until 2021 and would be made by its parent company Fiat Chrysler Automobiles NV in the Netherlands. ', 'But the issue has aroused opposition among some members of the ruling coalition of the centre-left Democratic Party and the anti-establishment 5 Star Movement.  ', '“Most of us oppose the payment of the maxi-dividend by FCA,” one prominent 5 Star source told Reuters, adding that some party members were also campaigning to extend the ban on dividend payments in the loan scheme until the end of 2021. ', 'Former industry minister Carlo Calenda, who is now in opposition, also said on Twitter that FCA would not need the state-backed loan if the special dividend were not paid.  ', 'Economy Minister Roberto Gualtieri, who has said he backs the merger with PSA, said on Monday that FCA had to promise more investments in Italy and to avoid moving its factories outside the country if it wanted to apply for a state-backed loan. ', '“The government aims to preserve and strengthen Fiat’s roots in Italy, as the automotive group is about to carry out its challenging merger with PSA”, he said. ', 'FCA and Peugeot’s owner PSA (', ') last week scrapped ordinary dividend payouts on 2019 results, worth 1.1 billion euros for each company. ', 'As part of the binding merger agreement, FCA is also due to pay its shareholders the special dividend worth 5.5 billion euros just before it closes the deal with PSA, which is expected to happen in the first quarter next year.  ', 'Additional reporting by Francesca Piscioneri and Giselda Vagnoni in Rome; Writing by Giulio Piovaccari; Editing by Andrew Cawthorne and David Clarke']",2020-05-19 06:55:00,0.035,0.885,0.08,0.9628
https://www.reuters.com/article/us-health-coronavirus-fca-loan/fiat-chryslers-loan-request-raises-doubts-about-5-5-euro-billion-dividend-idUSKBN22V0Q2,"[""Fiat Chrysler's loan request raises doubts about 5.5 euro billion dividend""]","['May 19, 2020 /  6:55 AM / 3 days ago']","['ROME/MILAN (Reuters) - Italy could look into Fiat Chrysler’s (', ') planned 5.5 billion euro ($6 billion) payout as part of its merger with Peugeot after the Italian-American carmaker asked for a 6.3 billion euro state-backed loan, a senior government source said. ', 'The possible payment of such a large dividend at a time the coronavirus crisis has left cash-starved manufacturers pushing for government financial support has sparked criticism within the ruling coalition. ', '“In the talks with the group, the special dividend is not an item being discussed at the moment. But, if you ask me whether the government will set no conditions in the near future, I’d reply that it’s too early to say,” the government source told Reuters on Tuesday.  ', 'However, the dividend is a central element affecting the overall value of the complicated 50-50 merger deal and some analysts say it could still unravel if different conditions were imposed. ', 'Fiat Chrysler (FCA) said last week its Italian division was working with the government and lender Intesa Sanpaolo (', ') to obtain 80% state guarantees on a 6.3 billion euro three-year loan facility to help weather the pandemic. ', 'The loan would be part of more than 400 billion euros Italy is making available to businesses. To qualify, companies must agree not to pay dividends this year. ', 'Taking the loan would not legally bar FCA from distributing the extraordinary dividend as the payment is not expected until 2021 and would be made by its parent company Fiat Chrysler Automobiles NV in the Netherlands. ', 'But the issue has aroused opposition among some members of the ruling coalition of the centre-left Democratic Party and the anti-establishment 5 Star Movement.  ', '“Most of us oppose the payment of the maxi-dividend by FCA,” one prominent 5 Star source told Reuters, adding that some party members were also campaigning to extend the ban on dividend payments in the loan scheme until the end of 2021. ', 'Former industry minister Carlo Calenda, who is now in opposition, also said on Twitter that FCA would not need the state-backed loan if the special dividend were not paid.  ', 'Economy Minister Roberto Gualtieri, who has said he backs the merger with PSA, said on Monday that FCA had to promise more investments in Italy and to avoid moving its factories outside the country if it wanted to apply for a state-backed loan. ', '“The government aims to preserve and strengthen Fiat’s roots in Italy, as the automotive group is about to carry out its challenging merger with PSA”, he said. ', 'FCA and Peugeot’s owner PSA (', ') last week scrapped ordinary dividend payouts on 2019 results, worth 1.1 billion euros for each company. ', 'As part of the binding merger agreement, FCA is also due to pay its shareholders the special dividend worth 5.5 billion euros just before it closes the deal with PSA, which is expected to happen in the first quarter next year.  ', 'Additional reporting by Francesca Piscioneri and Giselda Vagnoni in Rome; Writing by Giulio Piovaccari; Editing by Andrew Cawthorne and David Clarke']",2020-05-19 06:55:00,0.035,0.885,0.08,0.9628
https://www.reuters.com/article/us-health-coronavirus-italy-fiat-chrysle/lockdown-set-to-stymie-fiat-attempt-to-restart-some-italian-production-idUSKBN21H1QG,['Lockdown set to stymie Fiat attempt to restart some Italian production'],"['March 30, 2020 /  11:55 AM / in 2 months']","['MILAN (Reuters) - A probable extension of Italy’s lockdown could frustrate an attempt by Fiat Chrysler (', ') to resume some vehicle production at three Italian plants next week, a union representative said on Monday. ', 'Italy has banned travel within the country and ordered a freeze on all non-essential business activities, including the car industry, until April 3 to curb the spread of coronavirus which has now killed almost 11,000 people in the country. ', 'FCA informed unions last week that if the government gave it the go-ahead, the automaker would be ready to resume some of its operations on April 6, Gianluca Ficco, a representative for metal workers union UILM, said. ', 'The sites concerned would be the assembly line for the Jeep Compass at the Melfi facility in southern Italy, Atessa’s plant making light commercial vehicles in central Italy and preparatory operations for the new electric 500 in Turin’s Mirafiori factory, he said. ', 'Ficco however said he did not know whether the government would allow non-essential activities to restart next week and thought Rome was more likely to extend the ban.     ', 'Despite hopes among Italian officials that the downward trend in coronavirus fatalities nationally would continue, it appeared increasingly likely that restrictions would be soon officially extended. ', 'On Sunday Regional Affairs Minister Francesco Boccia said the government would “inevitably” extend containment measures beyond April 3. ', 'Italian media have reported that the extension could last for a further two weeks until about April 18. ', 'A spokesman for FCA confirmed on Monday that for now, the plan was to resume those three facilities next week.  ', 'Ficco added that, in any case, when operations restarted FCA would have to make sure that the highest health and safety conditions are assured in all factories. ', 'Luxury carmaker Ferrari (', '), which, like FCA, is controlled by Exor (', '), the investment firm of Italy’s Agnelli family, said on Friday it would reopen its two Italian plants on April 14, provided it had supplies. ', 'Exor said last week that current plant closures at companies it controls, though temporary, might continue. ', 'Reporting by Giulio Piovaccari; Editing by David Clarke and Keith Weir']",2020-03-30 11:55:00,0.053,0.896,0.051,-0.6912
https://www.reuters.com/article/us-health-coronavirus-fca-loan/italian-pm-conte-says-fiat-chrysler-entitled-to-seek-state-backed-loan-idUSKBN22S0TM,['Italian PM Conte says Fiat Chrysler entitled to seek state-backed loan'],"['May 16, 2020 /  6:34 PM / 6 days ago']","['MILAN (Reuters) - Italian Prime Minister Giuseppe Conte said on Saturday that Fiat Chrysler was entitled to apply for Italy’s state-backed loans because the automaker employs thousands of people in the country, even though its legal base is located abroad. ', 'The Italian-American group confirmed on Saturday its Italian unit was working with Rome to obtain state guarantees on a 6.3-billion-euro ($6.8 billion) loan facility designed to help Italy’s automotive industry, comprised of approximately 10,000 small and medium-size businesses.  ', 'The coronavirus outbreak, which has hit Italy especially hard, slammed the brakes on demand for new vehicles and forced automakers to halt most production, burning cash. ', 'Fiat Chrysler Automobiles NV (FCA) (', ') said in a statement that talks were ongoing with lender Intesa Sanpaolo (', ') for a three-year credit facility exclusively dedicated to the group’s activities in Italy.  ', 'Asked whether FCA, which has its legal headquarters in the Netherlands, could get a loan guaranteed by the Italian government, Conte said the group qualified. ', '“We’re not talking about the parent company, we’re talking about the group’s companies in Italy, which employ thousands of people,” the prime minister said.     ', 'FCA runs several plants and research and development centres in Italy, directly employing around 55,000 people.  ', 'In addition, over 200,000 people work in Italy’s 5,500 parts suppliers and 120,000 people in car dealers and service companies, with the automotive industry accounting for 6.2% of Italy’s domestic product, FCA said. ', 'News that FCA was asking the Italian government for liquidity support had raised criticism. ', 'The ruling party PD’s deputy president, Andrea Orlando, earlier on Saturday said on Twitter that if a company asked the Italian government for sizeable financing, it had to bring back its legal base to Italy. ', 'The scheme is part of emergency measures the Italian government is making available to the country’s businesses. It offers more than 400 billion euros’ worth of liquidity and bank loans to companies hit by the pandemic. ', 'FCA said the state-backed credit facility it is seeking will have “the sole purpose of providing operational support for payments to Italian suppliers to support their liquidity and, at the same, supporting the restart of production and investment at Italian plants.” ', 'The group has gradually restarted operations in Italy since the end of April.     ', 'Reporting by Giulio Piovaccari; additional reporting by Angelo Amante; editing by Alexandra Hudson and Leslie Adler']",2020-05-16 18:34:00,0.028,0.894,0.078,0.9546
https://www.reuters.com/article/us-health-coronavirus-fca/fiat-chrysler-peugeot-to-withhold-2019-dividend-payout-idUSKBN22P39S,"['Fiat Chrysler, Peugeot to withhold 2019 dividend payout']","['May 13, 2020 /  9:37 PM / 9 days ago']","['(Reuters) - Shares of Fiat Chrysler (', ') and Peugeot owner PSA (', ') were down on Thursday after the two carmakers said in a coordinated move that they would not pay their planned ordinary dividend on 2019 results. ', 'Fiat Chrysler (FCA) and PSA, which have entered into a binding merger agreement to create the world’s fourth largest carmaker, said in a joint statement on Wednesday that the decision was due to the impact of the COVID-19 pandemic.  ', 'By 0750 GMT FCA shares were down 1.3%, while PSA shares were down 2.4%. ', 'Shares in Exor (', '), FCA’s top shareholder, were down by 1.9% ', 'A 1.1 billion euro ($1.19 billion) ordinary dividend for both FCA and PSA was announced in December as part of the binding tie-up agreement between the two automakers. ', 'A source close to PSA said that the withdrawal of both ordinary dividends was a safety measure to protect cash reserves as much as possible and did not change the terms of the deal as both companies agreed to the same. ', 'The coronavirus pandemic has thrown the global auto industry into the worst tailspin since the 2008-09 financial crisis. Consumer demand for vehicles has plummeted as governments across Europe and the United States have enforced lockdowns.  ', 'FCA and PSA said on Wednesday that preparations for their planned 50-50 merger were “advancing well”, including with respect to antitrust and other regulatory filings. ', 'The closing of the deal is expected on schedule, before the end of the first quarter of next year, they said.  ', 'EU antitrust regulators will decide by June 17 whether to clear the FCA-PSA $50 billion merger, according to a European Commission filing on Monday.  ', 'Reporting by Arunima Kumar in Bengaluru, Giulio Piovaccari in Milan, additional reporting by Gilles Guillaume in Paris; Editing by Shailesh Kuber and Jane Merriman']",2020-05-13 21:37:00,0.029,0.859,0.112,0.9674
https://www.reuters.com/article/health-coronavirus-automakers-union/uaw-union-clears-way-for-u-s-factory-restart-after-fca-reveals-plans-idUSL1N2CN100,['UAW union clears way for U.S. factory restart after FCA reveals plans'],"['May 5, 2020 /  3:07 PM / 17 days ago']","['DETROIT, May 5 (Reuters) - The union that represents U.S. hourly workers at the Detroit automakers on Tuesday cleared the way for the companies to restart vehicle production amid the coronavirus pandemic after Fiat Chrysler Automobiles NV (FCA) said it expected to reopen its North American plants on May 18. ', '“We continue to advocate for as much testing as possible at the current time and eventually full-testing when available,” United Auto Workers union President Rory Gamble said in a statement. “As for the start date, the companies contractually make that decision and we all knew this day would come.” ', 'FCA said during its first-quarter earnings announcement that it expected to restart its North American operations on May 18. General Motors Co and Ford Motor Co have not announced restart dates, but the companies want to resume production so they can start bringing in much needed cash. (Reporting by Ben Klayman Editing by Chizu Nomiyama)']",2020-05-05 15:07:00,0.0,0.971,0.029,0.3716
https://www.reuters.com/article/us-health-coronavirus-fca-loan/fiat-chryslers-loan-request-raises-doubts-about-5-5-euro-billion-dividend-idUSKBN22V0Q2,"[""Fiat Chrysler's loan request raises doubts about 5.5 euro billion dividend""]","['May 19, 2020 /  6:55 AM / 10 days ago']","['ROME/MILAN (Reuters) - Italy could look into Fiat Chrysler’s (', ') planned 5.5 billion euro ($6 billion) payout as part of its merger with Peugeot after the Italian-American carmaker asked for a 6.3 billion euro state-backed loan, a senior government source said. ', 'The possible payment of such a large dividend at a time the coronavirus crisis has left cash-starved manufacturers pushing for government financial support has sparked criticism within the ruling coalition. ', '“In the talks with the group, the special dividend is not an item being discussed at the moment. But, if you ask me whether the government will set no conditions in the near future, I’d reply that it’s too early to say,” the government source told Reuters on Tuesday.  ', 'However, the dividend is a central element affecting the overall value of the complicated 50-50 merger deal and some analysts say it could still unravel if different conditions were imposed. ', 'Fiat Chrysler (FCA) said last week its Italian division was working with the government and lender Intesa Sanpaolo (', ') to obtain 80% state guarantees on a 6.3 billion euro three-year loan facility to help weather the pandemic. ', 'The loan would be part of more than 400 billion euros Italy is making available to businesses. To qualify, companies must agree not to pay dividends this year. ', 'Taking the loan would not legally bar FCA from distributing the extraordinary dividend as the payment is not expected until 2021 and would be made by its parent company Fiat Chrysler Automobiles NV in the Netherlands. ', 'But the issue has aroused opposition among some members of the ruling coalition of the centre-left Democratic Party and the anti-establishment 5 Star Movement.  ', '“Most of us oppose the payment of the maxi-dividend by FCA,” one prominent 5 Star source told Reuters, adding that some party members were also campaigning to extend the ban on dividend payments in the loan scheme until the end of 2021. ', 'Former industry minister Carlo Calenda, who is now in opposition, also said on Twitter that FCA would not need the state-backed loan if the special dividend were not paid.  ', 'Economy Minister Roberto Gualtieri, who has said he backs the merger with PSA, said on Monday that FCA had to promise more investments in Italy and to avoid moving its factories outside the country if it wanted to apply for a state-backed loan. ', '“The government aims to preserve and strengthen Fiat’s roots in Italy, as the automotive group is about to carry out its challenging merger with PSA”, he said. ', 'FCA and Peugeot’s owner PSA (', ') last week scrapped ordinary dividend payouts on 2019 results, worth 1.1 billion euros for each company. ', 'As part of the binding merger agreement, FCA is also due to pay its shareholders the special dividend worth 5.5 billion euros just before it closes the deal with PSA, which is expected to happen in the first quarter next year.  ', 'Additional reporting by Francesca Piscioneri and Giselda Vagnoni in Rome; Writing by Giulio Piovaccari; Editing by Andrew Cawthorne and David Clarke']",2020-05-19 06:55:00,0.035,0.885,0.08,0.9628
https://www.reuters.com/article/us-health-coronavirus-fiat-chrysler/fiat-chrysler-to-make-face-masks-for-north-america-idUSKBN21B1P7,['Fiat Chrysler to make face masks for North America'],"['March 24, 2020 /  11:52 AM / in 2 months']","['MILAN (Reuters) - Italian-U.S. car giant Fiat Chrysler has confirmed plans to produce a million face masks a month and said it will distribute them to emergency services in North America to help the fight against coronavirus.  ', 'FCA, which is also trying to help produce badly needed respirators for patients in intensive care in Italy, is one of a number of large manufacturers adapting production lines to make products in desperately short supply. ', '“Production capacity is being installed this week and the company will start manufacturing face masks in the coming weeks with initial distribution across the United States, Canada and Mexico,” it said in a statement released late on Monday. ', 'The monthly output of one million masks will be donated to police, emergency medical staff, firefighters and to workers in hospitals and health care clinics, it said. ', 'The decision to begin distribution of masks in North America rather than Italy, the company’s other home country, underlines the difficult balance global companies are having to maintain as they weigh where to offer help in the emergency. ', 'Face masks and other protective equipment for medical staff have been running out across the world as thousands of new cases of the highly contagious virus have arrived in hospitals daily. ', 'Fiat’s position as a historic pillar of Italian industry makes the issue of where to provide help sensitive, especially as Italy is the country worst hit by the virus so far. ', 'Both FCA and its controlling shareholder Exor, the investment firm of Italy’s Agnelli family, have offered significant assistance to efforts to handle the crisis in Italy, where almost 6,000 people have died.     ', 'FCA and luxury automaker Ferrari, also controlled by Exor, are in talks with Siare, Italy’s biggest respirator manufacturer, to help it double production of the life-saving machines.  ', 'In addition, the Agnelli family said last week it was donating 10 million euros to fight the virus emergency in Italy. ', 'It said companies controlled by Exor bought 150 ventilators and other medical equipment abroad, provided vehicles for support of people in need and were in touch with Italian authorities to help them buy medical equipment and healthcare products abroad. ', 'As part of the process, an Exor spokesman said on Tuesday the group had made an initial purchase of 250,000 face masks in China which would be distributed in Italy and were expected to arrive by the end of this week. ', 'Reporting by Giulio Piovaccari; Editing by James Mackenzie and David Clarke']",2020-03-24 11:52:00,0.083,0.849,0.068,-0.8439
https://www.reuters.com/article/health-coronavirus-automakers-union/uaw-union-clears-way-for-u-s-factory-restart-after-fca-reveals-plans-idUSL1N2CN100,['UAW union clears way for U.S. factory restart after FCA reveals plans'],"['May 5, 2020 /  3:07 PM / 24 days ago']","['DETROIT, May 5 (Reuters) - The union that represents U.S. hourly workers at the Detroit automakers on Tuesday cleared the way for the companies to restart vehicle production amid the coronavirus pandemic after Fiat Chrysler Automobiles NV (FCA) said it expected to reopen its North American plants on May 18. ', '“We continue to advocate for as much testing as possible at the current time and eventually full-testing when available,” United Auto Workers union President Rory Gamble said in a statement. “As for the start date, the companies contractually make that decision and we all knew this day would come.” ', 'FCA said during its first-quarter earnings announcement that it expected to restart its North American operations on May 18. General Motors Co and Ford Motor Co have not announced restart dates, but the companies want to resume production so they can start bringing in much needed cash. (Reporting by Ben Klayman Editing by Chizu Nomiyama)']",2020-05-05 15:07:00,0.0,0.971,0.029,0.3716
https://www.reuters.com/article/us-health-coronavirus-fca-loan/italian-pm-conte-says-fiat-chrysler-entitled-to-seek-state-backed-loan-idUSKBN22S0TM,['Italian PM Conte says Fiat Chrysler entitled to seek state-backed loan'],"['May 16, 2020 /  6:34 PM / 13 days ago']","['MILAN (Reuters) - Italian Prime Minister Giuseppe Conte said on Saturday that Fiat Chrysler was entitled to apply for Italy’s state-backed loans because the automaker employs thousands of people in the country, even though its legal base is located abroad. ', 'The Italian-American group confirmed on Saturday its Italian unit was working with Rome to obtain state guarantees on a 6.3-billion-euro ($6.8 billion) loan facility designed to help Italy’s automotive industry, comprised of approximately 10,000 small and medium-size businesses.  ', 'The coronavirus outbreak, which has hit Italy especially hard, slammed the brakes on demand for new vehicles and forced automakers to halt most production, burning cash. ', 'Fiat Chrysler Automobiles NV (FCA) (', ') said in a statement that talks were ongoing with lender Intesa Sanpaolo (', ') for a three-year credit facility exclusively dedicated to the group’s activities in Italy.  ', 'Asked whether FCA, which has its legal headquarters in the Netherlands, could get a loan guaranteed by the Italian government, Conte said the group qualified. ', '“We’re not talking about the parent company, we’re talking about the group’s companies in Italy, which employ thousands of people,” the prime minister said.     ', 'FCA runs several plants and research and development centres in Italy, directly employing around 55,000 people.  ', 'In addition, over 200,000 people work in Italy’s 5,500 parts suppliers and 120,000 people in car dealers and service companies, with the automotive industry accounting for 6.2% of Italy’s domestic product, FCA said. ', 'News that FCA was asking the Italian government for liquidity support had raised criticism. ', 'The ruling party PD’s deputy president, Andrea Orlando, earlier on Saturday said on Twitter that if a company asked the Italian government for sizeable financing, it had to bring back its legal base to Italy. ', 'The scheme is part of emergency measures the Italian government is making available to the country’s businesses. It offers more than 400 billion euros’ worth of liquidity and bank loans to companies hit by the pandemic. ', 'FCA said the state-backed credit facility it is seeking will have “the sole purpose of providing operational support for payments to Italian suppliers to support their liquidity and, at the same, supporting the restart of production and investment at Italian plants.” ', 'The group has gradually restarted operations in Italy since the end of April.     ', 'Reporting by Giulio Piovaccari; additional reporting by Angelo Amante; editing by Alexandra Hudson and Leslie Adler']",2020-05-16 18:34:00,0.028,0.894,0.078,0.9546
